sid,median,mean,len,station_id,bundesland,state,lat,lng
bayern_4110642800017,34.0,33.8,5.0,4110642800017,bayern,Bayern,49.594499567359,10.3566548306409
bayern_4110642900028,30.0,31.4,5.0,4110642900028,bayern,Bayern,49.586978838874906,10.605855899927
bayern_4110643100087,37.5,37.51,5.0,4110643100087,bayern,Bayern,49.525295611756896,10.986080143833199
bayern_4110643100179,32.15,32.67999999999999,5.0,4110643100179,bayern,Bayern,49.573622574485704,10.864791034915099
bayern_4110643200036,129.5,130.9,5.0,4110643200036,bayern,Bayern,49.5214297426583,11.060742224247699
bayern_4110643300027,2.4,2.6800000000000006,5.0,4110643300027,bayern,Bayern,49.534249867460794,11.2124623882618
bayern_4110643300029,0.25,0.25,5.0,4110643300029,bayern,Bayern,49.5953648815001,11.208713009636499
bayern_4110643300030,3.1,2.8,5.0,4110643300030,bayern,Bayern,49.5015773011225,11.3054853091662
bayern_4110643700004,6.5,6.42,5.0,4110643700004,bayern,Bayern,49.52430356821,11.9101325182658
bayern_4110644000001,42.0,43.6,5.0,4110644000001,bayern,Bayern,49.5873943612201,12.4244872785985
bayern_4110644100001,0.25,0.22000000000000003,5.0,4110644100001,bayern,Bayern,49.5708087646628,12.522502169251899
bayern_4110652700001,31.0,29.2,5.0,4110652700001,bayern,Bayern,49.4697178053693,10.308401704502598
bayern_4110652700007,9.15,9.52,5.0,4110652700007,bayern,Bayern,49.4255719724619,10.242372184928401
bayern_4110653100131,16.6,17.32,5.0,4110653100131,bayern,Bayern,49.4668133213776,10.981768473432501
bayern_4110653200025,0.45,0.45,5.0,4110653200025,bayern,Bayern,49.4068668710297,11.0160785896019
bayern_4110653200251,16.4,16.84,5.0,4110653200251,bayern,Bayern,49.4340110171091,11.0362164485219
bayern_4110653200252,0.45,0.56,5.0,4110653200252,bayern,Bayern,49.4456347653705,11.1421730406247
bayern_4110653400010,11.0,11.12,5.0,4110653400010,bayern,Bayern,49.4126113223278,11.4872682729213
bayern_4110653500048,19.75,19.75,2.0,4110653500048,bayern,Bayern,49.484195845728294,11.6328104423813
bayern_4110653600021,16.0,16.0,2.0,4110653600021,bayern,Bayern,49.459286345034,11.7295526171035
bayern_4110662700003,8.4,7.780000000000001,5.0,4110662700003,bayern,Bayern,49.367974217031794,10.181088074182801
bayern_4110662800002,27.0,27.0,5.0,4110662800002,bayern,Bayern,49.326217296397104,10.3339589239412
bayern_4110662900008,39.5,40.2,5.0,4110662900008,bayern,Bayern,49.385406349270404,10.520660087373301
bayern_4110663600004,16.0,16.2,5.0,4110663600004,bayern,Bayern,49.385458135594796,11.6900151960449
bayern_4110663700011,19.5,19.5,2.0,4110663700011,bayern,Bayern,49.3849572636497,11.9393082556794
bayern_4110663800079,0.25,0.19,5.0,4110663800079,bayern,Bayern,49.397546068432206,12.0577702157776
bayern_4110664200001,36.0,36.4,5.0,4110664200001,bayern,Bayern,49.3926920645824,12.707950658957904
bayern_4110673100012,37.0,37.21,5.0,4110673100012,bayern,Bayern,49.210652984846895,10.895080948013401
bayern_4110673200011,38.5,37.9,5.0,4110673200011,bayern,Bayern,49.2625232499137,11.0670368034962
bayern_4110673300001,25.5,25.26,5.0,4110673300001,bayern,Bayern,49.258803569204204,11.1687681667723
bayern_4110673300020,1.9,1.9799999999999998,5.0,4110673300020,bayern,Bayern,49.241817213489284,11.3214920163267
bayern_4110673400007,7.2,7.8,5.0,4110673400007,bayern,Bayern,49.247974406785204,11.466997454853498
bayern_4110673600005,39.0,40.0,5.0,4110673600005,bayern,Bayern,49.201334999312714,11.778985241956502
bayern_4110673700004,24.0,23.4,5.0,4110673700004,bayern,Bayern,49.232999117172,11.936746569906699
bayern_4110682800007,8.6,9.68,5.0,4110682800007,bayern,Bayern,49.104543054859896,10.429045703707
bayern_4110682900063,47.0,47.7,5.0,4110682900063,bayern,Bayern,49.153430381803204,10.522094836599901
bayern_4110683000004,26.0,25.1,5.0,4110683000004,bayern,Bayern,49.14892560467821,10.7497803599856
bayern_4110683400004,0.25,0.19,5.0,4110683400004,bayern,Bayern,49.11743075772621,11.432779199551304
bayern_4110683500005,1.5,1.4200000000000002,5.0,4110683500005,bayern,Bayern,49.190999005446216,11.610287249611199
bayern_4110683800006,52.0,52.1,5.0,4110683800006,bayern,Bayern,49.132258829284716,12.1067879384377
bayern_4110683800010,51.0,51.0,5.0,4110683800010,bayern,Bayern,49.178163739166095,12.025966142535903
bayern_4110692700005,41.0,40.9,5.0,4110692700005,bayern,Bayern,49.06493089855479,10.2989182637909
bayern_4110692900077,18.0,19.8,5.0,4110692900077,bayern,Bayern,49.0233585470143,10.620296286040501
bayern_4110693100006,68.5,65.7,5.0,4110693100006,bayern,Bayern,49.0204808926112,10.850074193278699
bayern_4110693100061,41.0,40.6,5.0,4110693100061,bayern,Bayern,49.09757193684,10.918132399273803
bayern_4110693500005,4.0,4.08,5.0,4110693500005,bayern,Bayern,49.0561521970395,11.619549942204197
bayern_4110693600002,42.0,39.7,5.0,4110693600002,bayern,Bayern,49.07098262148911,11.794616904188
bayern_4110693800045,34.0,34.4,5.0,4110693800045,bayern,Bayern,49.0504415026309,12.097035368577599
bayern_4110693800056,12.0,12.0,5.0,4110693800056,bayern,Bayern,49.027075188331004,12.0805809863358
bayern_4110694400007,2.7,2.96,5.0,4110694400007,bayern,Bayern,49.0027323827221,13.124725484644001
bayern_4110703100005,28.25,28.25,2.0,4110703100005,bayern,Bayern,48.913387853424794,10.8416185471726
bayern_4110703300001,31.0,30.2,5.0,4110703300001,bayern,Bayern,48.9080787770349,11.298735282815
bayern_4110703600001,22.0,22.7,5.0,4110703600001,bayern,Bayern,48.983779962243396,11.805904015429899
bayern_4110703600006,28.5,28.5,2.0,4110703600006,bayern,Bayern,48.93855233219621,11.6845966484636
bayern_4110703800024,0.25,0.19,5.0,4110703800024,bayern,Bayern,48.96855716764111,12.1501409990263
bayern_4110703800162,26.0,26.0,2.0,4110703800162,bayern,Bayern,48.9136945683264,12.1581615741522
bayern_4110704000002,57.0,56.0,5.0,4110704000002,bayern,Bayern,48.99143463520721,12.3715689357667
bayern_4110713100001,29.0,28.72,5.0,4110713100001,bayern,Bayern,48.8496244320813,10.849902472307198
bayern_4110713200012,14.0,13.8,5.0,4110713200012,bayern,Bayern,48.82396810889711,11.099713684956901
bayern_4110713700025,30.75,30.75,2.0,4110713700025,bayern,Bayern,48.8885785160374,11.894906006121197
bayern_4110713800045,62.5,62.5,2.0,4110713800045,bayern,Bayern,48.89042259634051,12.0189948952877
bayern_4110714000004,6.6,6.159999999999999,5.0,4110714000004,bayern,Bayern,48.8340622012774,12.374488101724
bayern_4110714100005,0.25,0.27,5.0,4110714100005,bayern,Bayern,48.866409586648906,12.5941744855083
bayern_4110714100025,30.0,29.3,5.0,4110714100025,bayern,Bayern,48.8583240434317,12.5927158806729
bayern_4110723300008,12.0,12.2,5.0,4110723300008,bayern,Bayern,48.7955415285706,11.2771652344068
bayern_4110723600001,3.5,3.3,4.0,4110723600001,bayern,Bayern,48.74729271041,11.810892823522401
bayern_4110723900003,23.0,21.8,5.0,4110723900003,bayern,Bayern,48.7687189062825,12.2665326455621
bayern_4110724300001,51.0,49.5,5.0,4110724300001,bayern,Bayern,48.7803942875119,12.833999035925698
bayern_4110724300018,2.6,2.5700000000000003,5.0,4110724300018,bayern,Bayern,48.7688097071422,12.937195989104
bayern_4110724600001,27.0,27.8,5.0,4110724600001,bayern,Bayern,48.73869801644339,13.4192883303778
bayern_4110732900013,30.5,30.8,5.0,4110732900013,bayern,Bayern,48.625188425063705,10.5633529587945
bayern_4110733600002,11.0,14.4,5.0,4110733600002,bayern,Bayern,48.62490809333839,11.763871835650999
bayern_4110733700005,52.0,52.0,2.0,4110733700005,bayern,Bayern,48.64035852998021,11.865567683627901
bayern_4110733800002,45.5,45.208333333333336,4.0,4110733800002,bayern,Bayern,48.6574938933723,12.0799856226058
bayern_4110734600004,0.25,0.35,5.0,4110734600004,bayern,Bayern,48.649726278814704,13.4860056778114
bayern_4110742900002,8.6,9.440000000000001,5.0,4110742900002,bayern,Bayern,48.5156017673514,10.502833094523801
bayern_4110742900004,2.6,2.7199999999999998,5.0,4110742900004,bayern,Bayern,48.5158128122367,10.5908125830902
bayern_4110742900013,29.0,29.2,5.0,4110742900013,bayern,Bayern,48.5576088321057,10.6262302926876
bayern_4110743200003,0.25,0.25,5.0,4110743200003,bayern,Bayern,48.579134433603706,11.070184824811802
bayern_4110743200004,66.55,66.71000000000001,5.0,4110743200004,bayern,Bayern,48.511077016208404,11.106620103002
bayern_4110743600002,45.0,44.8,5.0,4110743600002,bayern,Bayern,48.5699887040707,11.734316518718
bayern_4110744100004,0.25,0.22000000000000003,5.0,4110744100004,bayern,Bayern,48.510132557854604,12.6265356590445
bayern_4110744100063,27.0,27.0,1.0,4110744100063,bayern,Bayern,48.5129247483389,12.6089745413295
bayern_4110744300006,0.25,0.22000000000000003,5.0,4110744300006,bayern,Bayern,48.5392166255964,12.970865127439499
bayern_4110744300068,38.0,38.0,1.0,4110744300068,bayern,Bayern,48.5231228710387,12.959726943504501
bayern_4110744700003,5.1,5.48,5.0,4110744700003,bayern,Bayern,48.5873454902882,13.511285450620198
bayern_4110752700017,7.25,7.25,2.0,4110752700017,bayern,Bayern,48.45120799122699,10.212711628728801
bayern_4110752900021,3.9,3.9200000000000004,5.0,4110752900021,bayern,Bayern,48.4443160977495,10.627935768611199
bayern_4110754000002,41.0,41.1,5.0,4110754000002,bayern,Bayern,48.438239436909285,12.4175163941041
bayern_4110762600010,22.0,22.6,5.0,4110762600010,bayern,Bayern,48.31101709359979,10.053128471036
bayern_4110762600013,32.0,31.8,5.0,4110762600013,bayern,Bayern,48.3512031645121,10.144699330900401
bayern_4110762700001,1.2,1.0399999999999998,5.0,4110762700001,bayern,Bayern,48.3022837690575,10.1788247657158
bayern_4110762900017,0.25,0.25,5.0,4110762900017,bayern,Bayern,48.384333083023996,10.505336085474196
bayern_4110763000008,17.0,17.0,5.0,4110763000008,bayern,Bayern,48.3499456367762,10.793725304672401
bayern_4110763100279,8.850000000000003,8.92,5.0,4110763100279,bayern,Bayern,48.3473909263466,10.897669287318001
bayern_4110763200002,31.0,31.1,5.0,4110763200002,bayern,Bayern,48.3490980441599,11.093263095237
bayern_4110763500002,0.25,0.19,5.0,4110763500002,bayern,Bayern,48.2991156279748,11.6629385107162
bayern_4110763600001,31.0,30.4,5.0,4110763600001,bayern,Bayern,48.38380412780111,11.720433840408301
bayern_4110763800014,8.600000000000001,8.600000000000001,2.0,4110763800014,bayern,Bayern,48.3481477033519,12.0714017683409
bayern_4110764100004,18.0,17.830000000000002,5.0,4110764100004,bayern,Bayern,48.3975937302522,12.6494591054149
bayern_4110764100009,6.4,6.4799999999999995,5.0,4110764100009,bayern,Bayern,48.374039338936704,12.5047285065129
bayern_4110764500024,35.0,35.4,5.0,4110764500024,bayern,Bayern,48.393005248967704,13.2975622341957
bayern_4110764500027,0.25,0.22000000000000003,5.0,4110764500027,bayern,Bayern,48.363561864899594,13.192896706694
bayern_4110772800016,5.2,6.08,5.0,4110772800016,bayern,Bayern,48.2103219887531,10.3422108857566
bayern_4110772800018,3.6,7.959999999999999,5.0,4110772800018,bayern,Bayern,48.269539233688796,10.461537125185801
bayern_4110772900003,0.25,0.25,5.0,4110772900003,bayern,Bayern,48.29866508947471,10.5577093489016
bayern_4110773000006,6.0,6.029999999999999,5.0,4110773000006,bayern,Bayern,48.2761526191914,10.7065431312009
bayern_4110773200028,0.25,0.22000000000000003,5.0,4110773200028,bayern,Bayern,48.20297807455629,11.1550378266961
bayern_4110773700025,15.0,14.8,5.0,4110773700025,bayern,Bayern,48.27435329856301,11.8692204158516
bayern_4110773800020,19.0,19.2,5.0,4110773800020,bayern,Bayern,48.232962308790796,12.1479674865372
bayern_4110774100034,43.8,42.339999999999996,5.0,4110774100034,bayern,Bayern,48.2586374372085,12.5668885904884
bayern_4110774100036,42.75,42.720000000000006,5.0,4110774100036,bayern,Bayern,48.205599929358904,12.5622662338963
bayern_4110774300001,6.7,6.640000000000001,5.0,4110774300001,bayern,Bayern,48.2755337707435,12.882326826921501
bayern_4110782800020,26.5,26.5,1.0,4110782800020,bayern,Bayern,48.1311693135374,10.405217037213
bayern_4110783000019,54.5,54.25,5.0,4110783000019,bayern,Bayern,48.1497333210234,10.8266459864116
bayern_4110783100030,0.25,0.25,5.0,4110783100030,bayern,Bayern,48.1548267596869,10.9837870885904
bayern_4110783600018,19.0,18.8,5.0,4110783600018,bayern,Bayern,48.1131770755734,11.7501039701791
bayern_4110783600021,22.0,21.8,5.0,4110783600021,bayern,Bayern,48.16526018351149,11.7162435613313
bayern_4110783900069,25.7,25.7,2.0,4110783900069,bayern,Bayern,48.1284604638072,12.2511048414812
bayern_4110784000017,6.95,6.95,2.0,4110784000017,bayern,Bayern,48.1855306691389,12.418146441540596
bayern_4110784000092,32.5,32.64,5.0,4110784000092,bayern,Bayern,48.1576619236791,12.4152313246241
bayern_4110784200019,38.0,37.8,5.0,4110784200019,bayern,Bayern,48.1983330667153,12.7343720827421
bayern_4110784200027,38.0,37.8,5.0,4110784200027,bayern,Bayern,48.146663939461796,12.795451178383601
bayern_4110792700013,2.4,2.34,5.0,4110792700013,bayern,Bayern,48.0305295719284,10.2273058059901
bayern_4110792900015,21.0,25.0,5.0,4110792900015,bayern,Bayern,48.0290116654862,10.644355861167801
bayern_4110793000006,26.5,26.5,2.0,4110793000006,bayern,Bayern,48.0223930514701,10.694133155039301
bayern_4110793200007,25.5,24.759999999999998,5.0,4110793200007,bayern,Bayern,48.080507413493606,11.0214885860109
bayern_4110793300024,20.0,20.68,5.0,4110793300024,bayern,Bayern,48.084391201596404,11.3086524056091
bayern_4110793500027,21.0,20.8,5.0,4110793500027,bayern,Bayern,48.0103576330655,11.6393553377996
bayern_4110793600013,26.0,25.5,4.0,4110793600013,bayern,Bayern,48.03300378920711,11.6955147073178
bayern_4110793700014,11.45,11.45,2.0,4110793700014,bayern,Bayern,48.02620777382821,11.9730806186096
bayern_4110794000019,25.5,26.1,5.0,4110794000019,bayern,Bayern,48.062160523121996,12.4600773384706
bayern_4110794000022,14.0,13.7,5.0,4110794000022,bayern,Bayern,48.0517195115603,12.3620641763619
bayern_4110794100010,16.0,15.2,5.0,4110794100010,bayern,Bayern,48.0410158443182,12.563153023177302
bayern_4110802700085,24.0,22.6,5.0,4110802700085,bayern,Bayern,47.955586523039294,10.208447606893099
bayern_4110803300009,13.0,12.8,5.0,4110803300009,bayern,Bayern,47.9609150631728,11.266112262983
bayern_4110803300023,9.4,9.6,5.0,4110803300023,bayern,Bayern,47.993611277882,11.3179040746522
bayern_4110803500013,11.0,11.6,5.0,4110803500013,bayern,Bayern,47.93478731334311,11.6318501872647
bayern_4110804100035,17.0,17.4,5.0,4110804100035,bayern,Bayern,47.9223515054156,12.5524962039606
bayern_4110804200004,20.5,20.4,5.0,4110804200004,bayern,Bayern,47.99515777262121,12.722102380633599
bayern_4110812900015,17.0,16.8,5.0,4110812900015,bayern,Bayern,47.8092132959253,10.6153704207873
bayern_4110813000027,16.0,19.8,5.0,4110813000027,bayern,Bayern,47.89377175977679,10.693357405231199
bayern_4110813600001,12.0,11.120000000000001,5.0,4110813600001,bayern,Bayern,47.8719910047957,11.685763390280199
bayern_4110813900035,9.2,9.16,5.0,4110813900035,bayern,Bayern,47.804789990414804,12.2001420110095
bayern_4110814000021,5.4,5.419999999999999,5.0,4110814000021,bayern,Bayern,47.88807203691261,12.350223014820099
bayern_4110814300009,31.0,31.0,5.0,4110814300009,bayern,Bayern,47.85454465450941,12.8938633405616
bayern_4110822900002,12.0,12.4,5.0,4110822900002,bayern,Bayern,47.7773044186389,10.6549131444506
bayern_4110823400032,17.5,19.1,5.0,4110823400032,bayern,Bayern,47.7258145476423,11.356062333945301
bayern_4110823500029,4.9,4.86,5.0,4110823500029,bayern,Bayern,47.7079448547762,11.57481672112
bayern_4110823600004,4.1,4.279999999999999,5.0,4110823600004,bayern,Bayern,47.77593210684029,11.758391453001002
bayern_4110823700067,4.8,4.8,1.0,4110823700067,bayern,Bayern,47.7015110706474,11.925279405697301
bayern_4110824000010,3.9,3.9200000000000004,5.0,4110824000010,bayern,Bayern,47.7284385908461,12.4731229561393
bayern_4110824100005,3.3,3.4800000000000004,5.0,4110824100005,bayern,Bayern,47.7203446615639,12.655649191882803
bayern_4110824300014,4.1,4.0200000000000005,5.0,4110824300014,bayern,Bayern,47.7362711507978,12.8345054633694
bayern_4110832500009,7.3,7.26,5.0,4110832500009,bayern,Bayern,47.6710654819527,9.874640465969641
bayern_4110832700026,6.3,6.38,5.0,4110832700026,bayern,Bayern,47.6646791696496,10.3009760840361
bayern_4110843000018,4.1,4.139999999999999,5.0,4110843000018,bayern,Bayern,47.5650474832722,10.734774401742099
bayern_4110844300001,3.3,3.2,5.0,4110844300001,bayern,Bayern,47.5976892095642,12.844265218392401
bayern_4110852700001,2.4,2.4200000000000004,5.0,4110852700001,bayern,Bayern,47.48711579606171,10.2761894023064
bayern_4110852800002,2.0,1.92,5.0,4110852800002,bayern,Bayern,47.4702253261145,10.4147027764404
bayern_4120553400006,14.5,14.719999999999999,5.0,4120553400006,bayern,Bayern,50.406512724392606,11.390826699195001
bayern_4120553400013,1.9,2.1,5.0,4120553400013,bayern,Bayern,50.478306546660995,11.3673641642749
bayern_4120562700037,26.4,26.54,5.0,4120562700037,bayern,Bayern,50.396127506199,10.268628538717099
bayern_4120562800020,46.55,46.55,2.0,4120562800020,bayern,Bayern,50.3333108235117,10.3383345226293
bayern_4120563500022,11.6,12.379999999999999,5.0,4120563500022,bayern,Bayern,50.36034878749479,11.515085807827301
bayern_4120563500066,2.6,2.62,5.0,4120563500066,bayern,Bayern,50.329271303775904,11.619327666310198
bayern_4120563600023,2.6,2.62,5.0,4120563600023,bayern,Bayern,50.3466179346313,11.711913490747499
bayern_4120572400022,23.5,23.279999999999998,5.0,4120572400022,bayern,Bayern,50.260920385850106,9.82051532822743
bayern_4120572500002,4.9,4.6,5.0,4120572500002,bayern,Bayern,50.2359165901174,9.92819452153931
bayern_4120573000003,74.95,74.62,5.0,4120573000003,bayern,Bayern,50.234933841872504,10.737037154901303
bayern_4120582300009,20.0,19.8,5.0,4120582300009,bayern,Bayern,50.1948102280337,9.613429630143619
bayern_4120582600038,34.2,32.489999999999995,5.0,4120582600038,bayern,Bayern,50.1298765187001,10.0348824008841
bayern_4120582900021,56.7,54.19,5.0,4120582900021,bayern,Bayern,50.189999138550604,10.658401038999
bayern_4120583000010,5.5,5.5,5.0,4120583000010,bayern,Bayern,50.173232273584006,10.7680611591894
bayern_4120583000013,66.1,66.27000000000001,5.0,4120583000013,bayern,Bayern,50.147098226165,10.680588022766802
bayern_4120583300037,45.0,44.92,5.0,4120583300037,bayern,Bayern,50.183957321195095,11.1654344516006
bayern_4120583300043,61.675,61.675,2.0,4120583300043,bayern,Bayern,50.13879979020661,11.2683348077914
bayern_4120583600018,28.0,28.71,5.0,4120583600018,bayern,Bayern,50.19205078957021,11.7380491583101
bayern_4120583700025,4.1,4.159999999999999,5.0,4120583700025,bayern,Bayern,50.150967400815105,11.9271609445153
bayern_4120592100007,23.0,23.0,4.0,4120592100007,bayern,Bayern,50.0369278372097,9.18847586216172
bayern_4120592200019,20.0,20.4,5.0,4120592200019,bayern,Bayern,50.05770293519301,9.34509201429791
bayern_4120592300023,7.8,8.08,5.0,4120592300023,bayern,Bayern,50.0022690753831,9.607632830143313
bayern_4120592300029,2.6,2.8600000000000003,5.0,4120592300029,bayern,Bayern,50.054525494443396,9.52682622002029
bayern_4120592800024,13.1,14.180000000000001,5.0,4120592800024,bayern,Bayern,50.0691312694193,10.3488762294115
bayern_4120593200052,25.0,25.3,5.0,4120593200052,bayern,Bayern,50.02338299393251,11.092861595595
